Fold,Alpha,kNN,Clase,Accuracy,Presicion,Recall,F1_score
5,28,5,average,0.995456719273,0.977255284448,0.977127337144,0.977165604828
5,28,6,average,0.995552367288,0.977732276451,0.977587662805,0.977633829113
5,28,7,average,0.995076481836,0.975345667503,0.975158741181,0.975218647727
5,28,8,average,0.995289335246,0.976440015705,0.97623233157,0.976298130539
5,29,2,average,0.994858919177,0.974208456934,0.974056220396,0.974106090904
5,29,3,average,0.995502392344,0.977454078642,0.977365683625,0.977385901208
5,29,4,average,0.9956241033,0.978088740908,0.977959573851,0.977996602037
5,29,5,average,0.995623056685,0.978065485259,0.977979142706,0.977993411442
5,29,6,average,0.995648015304,0.978168563235,0.9780609258,0.978089992294
5,29,7,average,0.995241511239,0.9762162657,0.976002059357,0.976067658454
5,29,8,average,0.995336601698,0.976691979976,0.976464262475,0.97653865824
5,30,2,average,0.994930049025,0.974563928855,0.974412284565,0.974464923116
5,30,3,average,0.995433899115,0.977137843022,0.976991211467,0.977037247373
5,30,4,average,0.995672961989,0.97831634024,0.978188031594,0.978227447895
5,30,5,average,0.9956241033,0.978125416831,0.977955573929,0.978010746451
5,30,6,average,0.995766563023,0.978817675277,0.978680824447,0.978723551579
5,30,7,average,0.99531324725,0.976547229375,0.976329632278,0.976403236869
5,30,8,average,0.995479009688,0.9774057418,0.977184242876,0.977257330442
5,31,2,average,0.994930655189,0.974578778277,0.974392353877,0.97445983017
5,31,3,average,0.995480631277,0.977387577987,0.977204309075,0.977268872648
5,31,4,average,0.995863717872,0.979284905772,0.979145758639,0.979189939648
5,31,5,average,0.995552898984,0.977822976845,0.977599629351,0.977662763372
5,31,6,average,0.995697382574,0.978496890873,0.978296436815,0.978360326234
5,31,7,average,0.99550400574,0.977518061818,0.977321009539,0.977380921447
5,31,8,average,0.995575221239,0.977875268076,0.977686032583,0.977747746388
5,32,2,average,0.994884054506,0.974357924605,0.974166441888,0.974239219245
5,32,3,average,0.995481171548,0.977383332573,0.977167526854,0.977246423093
5,32,4,average,0.995745189435,0.978711016282,0.97855008832,0.978604166867
5,32,5,average,0.995647494918,0.978282017388,0.978053508443,0.978126053688
5,32,6,average,0.995838316192,0.979211003338,0.978983972839,0.979063024025
5,32,7,average,0.995408895265,0.977076213577,0.976845536354,0.976918086754
5,32,8,average,0.995551835466,0.977791620485,0.97753641343,0.977621330624
5,33,2,average,0.995074127212,0.975288640217,0.975128555562,0.975188976298
5,33,3,average,0.995483331342,0.977371315027,0.977213607698,0.977267954678
5,33,4,average,0.995721797323,0.978582921824,0.978443207015,0.978484282285
5,33,5,average,0.995717191052,0.97861396228,0.978370686574,0.978451920268
5,33,6,average,0.995672961989,0.978393012775,0.978162992177,0.978244794716
5,33,7,average,0.995552898984,0.977783930631,0.977557511107,0.977631915409
5,33,8,average,0.99562253319,0.9781481955,0.977884367494,0.977975857348
5,34,2,average,0.995074127212,0.975342035305,0.975124908218,0.975214397719
5,34,3,average,0.995600191296,0.977962202636,0.977815646983,0.977866661787
5,34,4,average,0.99576959847,0.978833392887,0.978670774593,0.978726201583
5,34,5,average,0.99562462642,0.978119017828,0.977936822601,0.977989663627
5,34,6,average,0.995769092865,0.978913507608,0.978676551855,0.978758746763
5,34,7,average,0.995529524265,0.97767322039,0.97743239746,0.977514490175
5,34,8,average,0.995576279292,0.977938741505,0.977664830267,0.977765868823
5,35,2,average,0.995051398518,0.975231990018,0.975018903489,0.975103452427
5,35,3,average,0.995647494918,0.978221553501,0.977981559734,0.97807010515
5,35,4,average,0.99581539933,0.979064366452,0.978893043122,0.978951386153
5,35,5,average,0.995646974408,0.978268351771,0.97802154027,0.978100400466
5,35,6,average,0.995627762513,0.97817532169,0.977917263068,0.978004464272
5,35,7,average,0.995457805403,0.977396063604,0.97705680039,0.977175911474
5,35,8,average,0.995505080693,0.977581414501,0.977276664257,0.977393931698
5,36,2,average,0.995052581262,0.975237113768,0.975018619092,0.975108564024
5,36,3,average,0.995556086489,0.97774494257,0.977546324583,0.977613882497
5,36,4,average,0.995863717872,0.979315499041,0.979144243695,0.979203073121
5,36,5,average,0.995671409781,0.978395990127,0.978114685392,0.978207391982
5,36,6,average,0.995747222554,0.978781388074,0.978535552757,0.978617528538
5,36,7,average,0.995433353258,0.977261874156,0.976907126238,0.977037452024
5,36,8,average,0.995433899115,0.977239190879,0.976923504719,0.977046134039
5,37,2,average,0.995075304805,0.975354039472,0.975105925069,0.975206555108
5,37,3,average,0.995721286005,0.978593100015,0.978374867798,0.978454595127
5,37,4,average,0.995815899582,0.979102816499,0.978879547597,0.978961731275
5,37,5,average,0.995647494918,0.978297834879,0.977974076994,0.978088437973
5,37,6,average,0.995768587138,0.978916314783,0.97863728494,0.978736239214
5,37,7,average,0.995458348273,0.977426936416,0.977054584092,0.977196938813
5,37,8,average,0.995483870968,0.977519255208,0.977186904936,0.977316467066
5,38,2,average,0.995004780115,0.975002411761,0.97475543818,0.974854852642
5,38,3,average,0.995696353855,0.978434550891,0.978249920376,0.978318049185
5,38,4,average,0.995957904807,0.97979839864,0.979558586279,0.979652442639
5,38,5,average,0.995695839311,0.978557471245,0.978202115293,0.97833553276
5,38,6,average,0.995792493426,0.979036112287,0.978717640248,0.978838321767
5,38,7,average,0.995481171548,0.977522583652,0.977173473107,0.977305664982
5,38,8,average,0.995576808129,0.977990395282,0.977638594931,0.977774069178
5,39,2,average,0.995072949055,0.975308414039,0.975103836466,0.975183636872
5,39,3,average,0.995650615366,0.978224326587,0.978035103347,0.978103232572
5,39,4,average,0.995863223338,0.979311767592,0.979098217275,0.9791771618
5,39,5,average,0.995719239507,0.978688252263,0.978340295284,0.978471157935
5,39,6,average,0.995864212288,0.979412858102,0.979095755141,0.979216681958
5,39,7,average,0.995457805403,0.977419853982,0.977065019715,0.977199301029
5,39,8,average,0.995671409781,0.978457041045,0.978131921575,0.978257701848
5,40,2,average,0.995123700251,0.97556507511,0.975366413992,0.975440656063
5,40,3,average,0.995790480746,0.978932380855,0.978730355592,0.978801058323
5,40,4,average,0.995839311334,0.979185792046,0.978953058162,0.979041987176
5,40,5,average,0.995576808129,0.977970130593,0.977616747727,0.977748272672
5,40,6,average,0.995791487327,0.979048688394,0.978711658188,0.978839501228
5,40,7,average,0.995410541413,0.977194637162,0.97679719757,0.976947109416
5,40,8,average,0.995552367288,0.977886711377,0.977540911101,0.977669829304
5,41,2,average,0.995191962684,0.975907125854,0.975705230657,0.975779441757
5,41,3,average,0.995625149414,0.978101744056,0.977883480792,0.977960165253
5,41,4,average,0.995768587138,0.978836539869,0.978621066225,0.978700180059
5,41,5,average,0.995552367288,0.977859506155,0.977485826625,0.977622015118
5,41,6,average,0.995744680851,0.978836254548,0.978497298332,0.978622445827
5,41,7,average,0.995458348273,0.977443452291,0.977041873348,0.977197876053
5,41,8,average,0.995551835466,0.977913020151,0.977516442187,0.977667418617
5,42,2,average,0.995169775227,0.975830520527,0.97557088989,0.975673204377
5,42,3,average,0.995602294455,0.977986536674,0.977773567908,0.977843406333
5,42,4,average,0.995863717872,0.979294582655,0.979075520939,0.979155910646
5,42,5,average,0.995695324644,0.978572939169,0.978211436471,0.978341814826
5,42,6,average,0.995721286005,0.978753791064,0.978349346099,0.978502447376
5,42,7,average,0.995456719273,0.977431082034,0.977034868969,0.977185522588
5,42,8,average,0.995433353258,0.97730399128,0.976915052839,0.977058750589
5,43,2,average,0.995147023667,0.975709989297,0.975505267342,0.97557950381
5,43,3,average,0.995650095602,0.978239085593,0.97804105241,0.978103317421
5,43,4,average,0.995910558412,0.979537219161,0.97932897921,0.979407410629
5,43,5,average,0.995648015304,0.978337207061,0.977982752697,0.978110033234
5,43,6,average,0.995721286005,0.978765526551,0.97837061677,0.978516809954
5,43,7,average,0.995479009688,0.977563972425,0.977119065005,0.977285667
5,43,8,average,0.995431714901,0.977305300238,0.976913218041,0.977059889635
5,44,2,average,0.995074127212,0.975350723176,0.975088402055,0.975188821045
5,44,3,average,0.995626195029,0.978127686714,0.977906130056,0.977983202774
5,44,4,average,0.995838316192,0.979133028616,0.978938833055,0.979013668416
5,44,5,average,0.995625149414,0.97822784138,0.977856389158,0.977985271524
5,44,6,average,0.995696353855,0.978648248264,0.978231390439,0.978384956308
5,44,7,average,0.995291024262,0.976614576057,0.976171718458,0.976330239669
5,44,8,average,0.995454545455,0.977424004699,0.977006361222,0.977164177736
5,45,2,average,0.995076481836,0.975361599649,0.975102768599,0.975202503541
5,45,3,average,0.995600717274,0.977980250806,0.977769518103,0.977844276596
5,45,4,average,0.995790984097,0.978943460477,0.978691473387,0.978787746005
5,45,5,average,0.995671927308,0.978476906075,0.978113744406,0.978238424095
5,45,6,average,0.995649055702,0.978452324667,0.977984508521,0.978158728406
5,45,7,average,0.995314927692,0.976772594773,0.976324806599,0.976489482436
5,45,8,average,0.995482251703,0.977633961237,0.977155109659,0.97733434862
5,46,2,average,0.995124865575,0.975597397241,0.975355243751,0.975449197052
5,46,3,average,0.995578393881,0.977874505837,0.97760816226,0.977703870035
5,46,4,average,0.995861244019,0.979294806615,0.979039108441,0.979134956921
5,46,5,average,0.995790480746,0.979062961242,0.978696831311,0.978823847235
5,46,6,average,0.995649575714,0.9784624124,0.977995280065,0.978167822591
5,46,7,average,0.995387189293,0.977084002532,0.976698343682,0.976840468175
5,46,8,average,0.995389393215,0.977107848693,0.976683974534,0.976844928638
5,47,2,average,0.995147603681,0.975722060835,0.975468057736,0.975565459834
5,47,3,average,0.995625672284,0.978127303812,0.977857337602,0.977956512695
5,47,4,average,0.995863717872,0.979304985417,0.979048940193,0.979146941078
5,47,5,average,0.995651135006,0.978355498596,0.978016042022,0.978127898552
5,47,6,average,0.995673996176,0.978592149637,0.978111227811,0.978286887378
5,47,7,average,0.995458348273,0.977484737463,0.977028402436,0.977201926956
5,47,8,average,0.995460518457,0.977465458531,0.977044560751,0.977207558284
5,48,2,average,0.99521817095,0.976092197786,0.975828561379,0.975934353844
5,48,3,average,0.995694809854,0.978481943506,0.97820303217,0.978306776905
5,48,4,average,0.995768587138,0.978838836451,0.978571086146,0.978672157157
5,48,5,average,0.995601768854,0.97814454155,0.977738457234,0.977876656952
5,48,6,average,0.99581489896,0.979251469147,0.97879964064,0.978972098034
5,48,7,average,0.995269947444,0.976522110777,0.97608973386,0.976251135619
5,48,8,average,0.995270512361,0.976533755888,0.976051934748,0.976240679271
5,49,2,average,0.99517035266,0.975820489525,0.975604606767,0.975684275627
5,49,3,average,0.9957426453,0.978728440487,0.97845861494,0.978558233817
5,49,4,average,0.995863223338,0.979326026972,0.979046718396,0.979151139698
5,49,5,average,0.995600717274,0.978136013842,0.977739052451,0.977876961
5,49,6,average,0.99574315437,0.978923530059,0.978438159178,0.978623535343
5,49,7,average,0.995316047317,0.97674082702,0.976307205941,0.976469544831
5,49,8,average,0.995411638189,0.9772532504,0.976767944676,0.97695778019
5,50,2,average,0.995028680688,0.975121324942,0.974873474201,0.974967807322
5,50,3,average,0.995648535565,0.978259290168,0.977971491246,0.978077111224
5,50,4,average,0.995839808727,0.97922226333,0.978967199301,0.979060179754
5,50,5,average,0.995483331342,0.977553790586,0.977151893123,0.977296459674
5,50,6,average,0.995720263001,0.978791054801,0.978321029429,0.978496020158
5,50,7,average,0.995362180253,0.977013457921,0.976541807199,0.976719135596
5,50,8,average,0.995411089866,0.977245195715,0.976763181986,0.976949729516
5,51,2,average,0.995099796821,0.975487345457,0.975229409192,0.975327980567
5,51,3,average,0.995601243127,0.978030836687,0.977734489692,0.977845559952
5,51,4,average,0.995862233915,0.97932428023,0.979062091573,0.979161264508
5,51,5,average,0.99557733684,0.978019153681,0.977605561195,0.977754591891
5,51,6,average,0.995697382574,0.978669789434,0.978216461332,0.97838490796
5,51,7,average,0.995386086541,0.977089067927,0.976657271763,0.976816661897
5,51,8,average,0.995294960592,0.976651957242,0.976188819308,0.976366572332
5,52,2,average,0.995005376986,0.975005736321,0.974753794829,0.974851815385
5,52,3,average,0.995552367288,0.977770813797,0.977505434001,0.977601883552
5,52,4,average,0.995886151638,0.97944198398,0.979176434331,0.979277158641
5,52,5,average,0.995530058563,0.977786474685,0.977370283608,0.977513274491
5,52,6,average,0.995695839311,0.978631208579,0.978199463524,0.978362462685
5,52,7,average,0.995363288719,0.977002083163,0.976520757165,0.976701399882
5,52,8,average,0.995293836598,0.976674447728,0.976194730217,0.976378235985
5,53,2,average,0.994982078853,0.97489827611,0.974628693414,0.97473243871
5,53,3,average,0.99557733684,0.977877377433,0.977631890374,0.977720597922
5,53,4,average,0.995791487327,0.979019427748,0.97870216062,0.978823857722
5,53,5,average,0.995553430552,0.97794481767,0.977485446532,0.977654043699
5,53,6,average,0.995696353855,0.978652065883,0.978205468888,0.978368791938
5,53,7,average,0.995387740471,0.977139928205,0.976651069755,0.976832043976
5,53,8,average,0.995363288719,0.977045493293,0.976531804669,0.976728850016
5,54,2,average,0.995099211093,0.975500686177,0.975212953477,0.975326717873
5,54,3,average,0.995623580055,0.978097024656,0.977873437484,0.977951110768
5,54,4,average,0.995745189435,0.978750638027,0.97846574755,0.97857264252
5,54,5,average,0.995553430552,0.977939519302,0.977505590449,0.977655908065
5,54,6,average,0.99574315437,0.978909961983,0.9784594211,0.978621956974
5,54,7,average,0.995409992828,0.977269124028,0.976766370606,0.976961949908
5,54,8,average,0.995386086541,0.977173185266,0.97664647767,0.976848891412
5,55,2,average,0.995075304805,0.975365855944,0.975074959732,0.975186245808
5,55,3,average,0.995529524265,0.977616509674,0.9773649292,0.977450746741
5,55,4,average,0.995861244019,0.979335775573,0.979027403104,0.979144613614
5,55,5,average,0.995528989839,0.977815857944,0.977369328089,0.97752101345
5,55,6,average,0.995625672284,0.978332323684,0.97782131361,0.978009120139
5,55,7,average,0.995362180253,0.977047067533,0.97652805748,0.976726193154
5,55,8,average,0.995386086541,0.977160217152,0.976640355052,0.97684292455
5,56,2,average,0.99512311738,0.97561469678,0.975327922474,0.975436873243
5,56,3,average,0.995552367288,0.97773086121,0.977502904567,0.977580116454
5,56,4,average,0.995719751315,0.978644986462,0.978354857712,0.978453324161
5,56,5,average,0.995646974408,0.978458180621,0.977949278873,0.978144495352
5,56,6,average,0.995695839311,0.978677363868,0.978216555377,0.978392504684
5,56,7,average,0.995361071258,0.976992280532,0.976541939523,0.976702585825
5,56,8,average,0.995291024262,0.976664876554,0.976189049065,0.976366081272
5,57,2,average,0.995193112519,0.975989053492,0.97566581211,0.975787700983
5,57,3,average,0.995505617978,0.977520796808,0.977264704157,0.97734947238
5,57,4,average,0.99567244471,0.978393562231,0.978108665475,0.978204680534
5,57,5,average,0.995600191296,0.978199257228,0.97773196329,0.977908880444
5,57,6,average,0.995579450418,0.978090879002,0.977625084355,0.97780546813
5,57,7,average,0.995384983262,0.977141375863,0.976642160098,0.976822177593
5,57,8,average,0.995220456446,0.976317159889,0.975838783882,0.976012233739
5,58,2,average,0.995145863223,0.975746155199,0.975434709796,0.975553548514
5,58,3,average,0.995459433624,0.97729423721,0.977021048568,0.977112321374
5,58,4,average,0.995671927308,0.978380927821,0.978084813363,0.978184033655
5,58,5,average,0.995576279292,0.978080999223,0.977611136296,0.977787490018
5,58,6,average,0.99557733684,0.978092465131,0.97760343117,0.977784223705
5,58,7,average,0.995359961732,0.977032627793,0.976491892075,0.976685893748
5,58,8,average,0.995149342891,0.975995370098,0.975480710512,0.975665229728
5,59,2,average,0.995099796821,0.975501342783,0.975210123001,0.975319150466
5,59,3,average,0.995529524265,0.97767485185,0.97735881551,0.977470393025
5,59,4,average,0.995671927308,0.97841278509,0.978089383071,0.978201972176
5,59,5,average,0.995505080693,0.97769851803,0.977254093856,0.977414703587
5,59,6,average,0.99557733684,0.978107810395,0.977604363346,0.977792119345
5,59,7,average,0.995338273966,0.97693067882,0.976408019623,0.976596633059
5,59,8,average,0.995219313972,0.976335070116,0.975828814001,0.976009920734
5,60,2,average,0.995217027383,0.976096811317,0.975802826978,0.975914000647
5,60,3,average,0.995528989839,0.977674649536,0.977363550906,0.977472412784
5,60,4,average,0.99574315437,0.978773122163,0.978436641627,0.978558052267
5,60,5,average,0.995575221239,0.978086796681,0.977595707531,0.977778658658
5,60,6,average,0.995530058563,0.977889128561,0.977334125851,0.977542099137
5,60,7,average,0.995242648817,0.976462067267,0.975893903369,0.976101649999
5,60,8,average,0.995244922342,0.976430980423,0.975965416729,0.976129434861
5,61,2,average,0.995215883268,0.97612592952,0.975781935341,0.975914422271
5,61,3,average,0.995552367288,0.977787294977,0.977463240331,0.977578294645
5,61,4,average,0.995648015304,0.978285620529,0.977967177848,0.978079284165
5,61,5,average,0.995575221239,0.978062757625,0.977587865881,0.977763686086
5,61,6,average,0.995577865424,0.978112621634,0.977575651087,0.977781230302
5,61,7,average,0.995267120832,0.976567281429,0.976004762642,0.976209503453
5,61,8,average,0.995289898386,0.976706594607,0.976164567083,0.97636051865
5,62,2,average,0.995100382409,0.975520121489,0.975193181335,0.975315634218
5,62,3,average,0.995551835466,0.977784837171,0.977469186547,0.97758124056
5,62,4,average,0.995623580055,0.978163598166,0.97783584641,0.977951382926
5,62,5,average,0.995434444843,0.977347106491,0.976858474714,0.977042385369
5,62,6,average,0.995553961994,0.978006422694,0.977463438801,0.977673968868
5,62,7,average,0.995216455393,0.97632711755,0.975760192283,0.97596897958
5,62,8,average,0.995266555104,0.976580459751,0.976053433291,0.97624873453
5,63,2,average,0.995167464115,0.975854405543,0.975546112135,0.975661909174
5,63,3,average,0.995552898984,0.977798409363,0.97747865531,0.977592886953
5,63,4,average,0.995528455285,0.977683366102,0.977352841445,0.977471184675
5,63,5,average,0.995505080693,0.977737300171,0.977236186272,0.977421868327
5,63,6,average,0.995529524265,0.977889091538,0.977345959213,0.977553757766
5,63,7,average,0.995242080096,0.976474084595,0.975869568035,0.976095656193
5,63,8,average,0.995195410541,0.976235815736,0.975699184458,0.975894495891
5,64,2,average,0.995193112519,0.975994538691,0.975697758375,0.975807396099
5,64,3,average,0.995528455285,0.977669060196,0.977336401662,0.977457472161
5,64,4,average,0.995599138962,0.978048125117,0.977713376442,0.97783018126
5,64,5,average,0.995598612606,0.978203707516,0.977702651322,0.977892115118
5,64,6,average,0.995553430552,0.977989285011,0.977470739983,0.9776674219
5,64,7,average,0.995194836242,0.976276618989,0.975628013552,0.975870670399
5,64,8,average,0.995265423242,0.976600181188,0.976044547793,0.97624802508
5,65,2,average,0.995145863223,0.975742299598,0.975468723995,0.975569394917
5,65,3,average,0.995576279292,0.977927439598,0.977580676763,0.97770361628
5,65,4,average,0.995600717274,0.978061583035,0.97772950018,0.977849607739
5,65,5,average,0.995528455285,0.977857612216,0.977344123611,0.977536631905
5,65,6,average,0.995694809854,0.978692275585,0.978189149902,0.978383338804
5,65,7,average,0.995242648817,0.976525205519,0.975867444596,0.976105408093
5,65,8,average,0.995266555104,0.976635357804,0.976018516903,0.976245922125
5,66,2,average,0.995145282793,0.975701439632,0.975474815784,0.975556233869
5,66,3,average,0.995241511239,0.976267503845,0.975910367758,0.976032141976
5,66,4,average,0.995433899115,0.97724843003,0.976880101266,0.977011007441
5,66,5,average,0.995384983262,0.977108441406,0.976627279607,0.976793877356
5,66,6,average,0.995527385793,0.97782629447,0.97736418178,0.977537193374
5,66,7,average,0.995195410541,0.976279828508,0.975647665218,0.975877884756
5,66,8,average,0.995337716677,0.976937135657,0.97639131595,0.976591839982
5,67,2,average,0.995098625224,0.975466818361,0.975220241889,0.975309808071
5,67,3,average,0.995170929955,0.975904451589,0.97554767754,0.975667583704
5,67,4,average,0.995410541413,0.977136757291,0.976738042529,0.976883415038
5,67,5,average,0.995408895265,0.977234644615,0.976738202048,0.976912834599
5,67,6,average,0.995387189293,0.9771122068,0.976670255336,0.976827450028
5,67,7,average,0.99531324725,0.976878224225,0.976242456743,0.976476490363
5,67,8,average,0.995265423242,0.976560740119,0.976029140451,0.976225692762
5,68,2,average,0.99512136793,0.975601245007,0.975334651191,0.975433123614
5,68,3,average,0.995265423242,0.976352590755,0.976038082848,0.97614256755
5,68,4,average,0.995411638189,0.977134805035,0.976729946236,0.976878888471
5,68,5,average,0.995314927692,0.976768733575,0.976245221902,0.976431506385
5,68,6,average,0.995457262403,0.977492491313,0.97700919666,0.977185127593
5,68,7,average,0.995241511239,0.976514792984,0.975869346892,0.976105155075
5,68,8,average,0.995172661011,0.976139422124,0.975582262573,0.975783740937
5,69,2,average,0.995097453067,0.97550103228,0.975223248598,0.975324501732
5,69,3,average,0.995312686835,0.976592115024,0.97625084664,0.976369164281
5,69,4,average,0.995434444843,0.977246751651,0.97687209918,0.977004490849
5,69,5,average,0.995360516561,0.976960108542,0.976491386245,0.976656584862
5,69,6,average,0.995362734552,0.976978473189,0.976526365632,0.97668937172
5,69,7,average,0.995241511239,0.976503205564,0.97585085951,0.976092916181
5,69,8,average,0.995337159254,0.976973322685,0.976389527234,0.976607755353
5,70,2,average,0.9950041831,0.975014745547,0.97474040046,0.97483685657
5,70,3,average,0.995431714901,0.977243531861,0.976869756484,0.976996246016
5,70,4,average,0.995551303516,0.977857905913,0.977490440467,0.977620982188
5,70,5,average,0.995244922342,0.976433975667,0.975918317866,0.976099942513
5,70,6,average,0.995599138962,0.978261450557,0.977731183867,0.977920981057
5,70,7,average,0.99521817095,0.976408295946,0.975725638237,0.975976129133
5,70,8,average,0.995219313972,0.976356518523,0.975781587249,0.975990420548
