Fold,Alpha,kNN,Clase,Accuracy,Presicion,Recall,F1_score
10,0,30,average,0.991984641229,0.96176200841,0.959268836652,0.95995119832
10,0,5,0,0.998318520298,0.985576923077,0.997566909976,0.9915356711
10,0,5,1,0.995916406438,0.964730290456,1.0,0.982048574446
10,0,5,2,0.996156617824,0.992537313433,0.968446601942,0.980343980344
10,0,5,3,0.993754503963,0.969907407407,0.969907407407,0.969907407407
10,0,5,4,0.995916406438,0.989898989899,0.967901234568,0.978776529338
10,0,5,5,0.994234926736,0.968085106383,0.968085106383,0.968085106383
10,0,5,6,0.997838097526,0.98313253012,0.99512195122,0.989090909091
10,0,5,7,0.99399471535,0.968253968254,0.974885844749,0.971558589306
10,0,5,8,0.994234926736,0.994736842105,0.945,0.969230769231
10,0,5,9,0.992073024261,0.950354609929,0.971014492754,0.960573476703
10,0,5,average,0.995243814557,0.976721398106,0.9757929549,0.976115101335
10,0,50,0,0.996156617824,0.96682464455,0.99512195122,0.980769230769
10,0,50,1,0.986548162383,0.892514395393,1.0,0.943204868154
10,0,50,2,0.990391544559,0.992105263158,0.910628019324,0.949622166247
10,0,50,3,0.989670910401,0.949074074074,0.951276102088,0.950173812283
10,0,50,4,0.992313235647,0.986945169713,0.933333333333,0.959390862944
10,0,50,5,0.991592601489,0.954423592493,0.951871657754,0.953145917001
10,0,50,6,0.995435983666,0.971223021583,0.983009708738,0.977080820265
10,0,50,7,0.989190487629,0.943438914027,0.954233409611,0.948805460751
10,0,50,8,0.988229642085,0.988888888889,0.887780548628,0.935611038108
10,0,50,9,0.985827528225,0.909930715935,0.951690821256,0.930342384888
10,0,50,average,0.990535671391,0.955536867982,0.951894555195,0.952814656141
10,1,1,0,0.916987487969,0.581047381546,0.568292682927,0.574599260173
10,1,1,1,0.952358036574,0.789934354486,0.77969762419,0.784782608696
10,1,1,2,0.8291626564,0.118556701031,0.111111111111,0.114713216958
10,1,1,3,0.822906641001,0.129268292683,0.122685185185,0.125890736342
10,1,1,4,0.834215591915,0.127604166667,0.12158808933,0.124523506989
10,1,1,5,0.839027911453,0.106951871658,0.106666666667,0.106809078772
10,1,1,6,0.827237728585,0.129186602871,0.132352941176,0.130750605327
10,1,1,7,0.824109720885,0.169642857143,0.174712643678,0.172140430351
10,1,1,8,0.826275264678,0.12441314554,0.13184079602,0.128019323671
10,1,1,9,0.820019249278,0.128888888889,0.140096618357,0.134259259259
10,1,1,average,0.849230028874,0.240549426251,0.238904435864,0.239648802654
10,1,10,0,0.922947267036,0.587084148728,0.733496332518,0.652173913043
10,1,10,1,0.960028894775,0.788053949904,0.879569892473,0.831300813008
10,1,10,2,0.834095834337,0.136482939633,0.126213592233,0.131147540984
10,1,10,3,0.823741873345,0.148837209302,0.148837209302,0.148837209302
10,1,10,4,0.842041897424,0.130813953488,0.111940298507,0.120643431635
10,1,10,5,0.855285335902,0.120805369128,0.096,0.106983655275
10,1,10,6,0.836262942451,0.149870801034,0.141809290954,0.145728643216
10,1,10,7,0.820852395858,0.205714285714,0.248275862069,0.225
10,1,10,8,0.840837948471,0.140883977901,0.127182044888,0.133682830931
10,1,10,9,0.832651095594,0.146464646465,0.139759036145,0.143033292232
10,1,10,average,0.856874548519,0.25550112813,0.275308355909,0.263853132963
10,1,100,0,0.916686732483,0.553299492386,0.799511002445,0.654
10,1,100,1,0.961714423308,0.785046728972,0.905172413793,0.840840840841
10,1,100,2,0.850228750301,0.131205673759,0.0893719806763,0.10632183908
10,1,100,3,0.805441849266,0.15,0.188372093023,0.167010309278
10,1,100,4,0.86395376836,0.12037037037,0.0648379052369,0.0842787682334
10,1,100,5,0.884420900554,0.131944444444,0.0508021390374,0.0733590733591
10,1,100,6,0.834336624127,0.165865384615,0.168292682927,0.167070217918
10,1,100,7,0.788104984349,0.207621550591,0.363218390805,0.264214046823
10,1,100,8,0.843005056586,0.148876404494,0.13184079602,0.139841688654
10,1,100,9,0.847820852396,0.150641025641,0.113526570048,0.129476584022
10,1,100,average,0.859571394173,0.254487107527,0.287494597401,0.262641336821
10,1,20,0,0.922243620607,0.580223880597,0.760391198044,0.658201058201
10,1,20,1,0.960760712566,0.78449905482,0.894396551724,0.835850956697
10,1,20,2,0.837506018296,0.137741046832,0.121359223301,0.129032258065
10,1,20,3,0.823302840636,0.154545454545,0.158139534884,0.15632183908
10,1,20,4,0.846172363987,0.126984126984,0.0990099009901,0.111265646732
10,1,20,5,0.862542128069,0.114173228346,0.0773333333333,0.0922098569157
10,1,20,6,0.835098700048,0.151898734177,0.146341463415,0.149068322981
10,1,20,7,0.81439576312,0.208981001727,0.278801843318,0.238894373149
10,1,20,8,0.842320654791,0.14164305949,0.124378109453,0.132450331126
10,1,20,9,0.834376504574,0.148717948718,0.140096618357,0.144278606965
10,1,20,average,0.857871930669,0.254940753624,0.280024777682,0.264757324991
10,1,30,0,0.921058965102,0.573236889693,0.775061124694,0.659043659044
10,1,30,1,0.961251504212,0.785310734463,0.898706896552,0.838190954774
10,1,30,2,0.837545126354,0.132394366197,0.113526570048,0.122236671001
10,1,30,3,0.821179302046,0.154525386313,0.162790697674,0.158550396376
10,1,30,4,0.849578820698,0.134426229508,0.101990049751,0.115983026874
10,1,30,5,0.868110709988,0.122270742358,0.0746666666667,0.0927152317881
10,1,30,6,0.835379061372,0.151898734177,0.146699266504,0.149253731343
10,1,30,7,0.808664259928,0.211538461538,0.303448275862,0.249291784703
10,1,30,8,0.8440433213,0.136094674556,0.114427860697,0.124324324324
10,1,30,9,0.836582430806,0.145161290323,0.130120481928,0.137229987294
10,1,30,average,0.858339350181,0.254685750913,0.282143789038,0.264681976752
10,1,5,0,0.922614756068,0.590336134454,0.688725490196,0.635746606335
10,1,5,1,0.957942802211,0.787698412698,0.85376344086,0.819401444788
10,1,5,2,0.829608267243,0.126582278481,0.12077294686,0.123609394314
10,1,5,3,0.822158135064,0.141531322506,0.141531322506,0.141531322506
10,1,5,4,0.83633741889,0.128342245989,0.119106699752,0.123552123552
10,1,5,5,0.848113434271,0.109422492401,0.096,0.102272727273
10,1,5,6,0.833453496756,0.139949109415,0.134146341463,0.13698630137
10,1,5,7,0.823119442442,0.186192468619,0.204128440367,0.194748358862
10,1,5,8,0.834414804134,0.127937336815,0.121287128713,0.124523506989
10,1,5,9,0.831530882,0.140703517588,0.134939759036,0.137761377614
10,1,5,average,0.853929343908,0.247869531897,0.261440156975,0.25401331636
10,1,50,0,0.91889290012,0.561954624782,0.789215686275,0.656472986748
10,1,50,1,0.961010830325,0.784240150094,0.898924731183,0.837675350701
10,1,50,2,0.843080625752,0.138972809668,0.111380145278,0.123655913978
10,1,50,3,0.815643802647,0.150313152401,0.167053364269,0.158241758242
10,1,50,4,0.854392298436,0.125925925926,0.0843672456576,0.101040118871
10,1,50,5,0.875330926594,0.121052631579,0.0614973262032,0.0815602836879
10,1,50,6,0.836341756919,0.160401002506,0.156479217604,0.158415841584
10,1,50,7,0.800722021661,0.209748892171,0.326436781609,0.255395683453
10,1,50,8,0.844524669073,0.145772594752,0.124069478908,0.134048257373
10,1,50,9,0.84019253911,0.152777777778,0.132850241546,0.142118863049
10,1,50,average,0.859013237064,0.255115956166,0.285227421853,0.264862505769
10,10,1,0,0.993265993266,0.956730769231,0.975490196078,0.966019417476
10,10,1,1,0.997835497835,0.989270386266,0.991397849462,0.990332975295
10,10,1,2,0.989658489658,0.951338199513,0.944444444444,0.947878787879
10,10,1,3,0.97619047619,0.904645476773,0.860465116279,0.88200238379
10,10,1,4,0.977392977393,0.885286783042,0.880893300248,0.883084577114
10,10,1,5,0.982443482443,0.908355795148,0.896276595745,0.902275769746
10,10,1,6,0.993746993747,0.961352657005,0.975490196078,0.968369829684
10,10,1,7,0.987734487734,0.944572748268,0.938073394495,0.941311852704
10,10,1,8,0.97594997595,0.868613138686,0.885856079404,0.87714987715
10,10,1,9,0.965608465608,0.819248826291,0.840963855422,0.829964328181
10,10,1,average,0.983982683983,0.918941478022,0.918935102766,0.918838979902
10,10,10,0,0.993990384615,0.957040572792,0.982843137255,0.96977025393
10,10,10,1,0.997115384615,0.982942430704,0.991397849462,0.987152034261
10,10,10,2,0.991105769231,0.958737864078,0.951807228916,0.955259975816
10,10,10,3,0.980288461538,0.933168316832,0.872685185185,0.901913875598
10,10,10,4,0.981971153846,0.918367346939,0.893300248139,0.905660377358
10,10,10,5,0.985817307692,0.92,0.922459893048,0.921228304406
10,10,10,6,0.993028846154,0.952606635071,0.978102189781,0.96518607443
10,10,10,7,0.990144230769,0.958236658933,0.947247706422,0.952710495963
10,10,10,8,0.980528846154,0.894348894349,0.905472636816,0.899876390606
10,10,10,9,0.972836538462,0.850815850816,0.881642512077,0.865954922894
10,10,10,average,0.986682692308,0.932626457051,0.93269585871,0.932471270526
10,10,100,0,0.990863188266,0.947115384615,0.960975609756,0.953995157385
10,10,100,1,0.992065400337,0.940936863544,0.991416309013,0.965517241379
10,10,100,2,0.988458764126,0.959798994975,0.92270531401,0.940886699507
10,10,100,3,0.97619620101,0.920918367347,0.841491841492,0.879415347138
10,10,100,4,0.978119740322,0.913157894737,0.856790123457,0.884076433121
10,10,100,5,0.980764606877,0.888888888889,0.898395721925,0.893617021277
10,10,100,6,0.989180091368,0.92343387471,0.970731707317,0.946492271106
10,10,100,7,0.9862947824,0.950236966825,0.9176201373,0.933643771828
10,10,100,8,0.97499398894,0.866336633663,0.875,0.870646766169
10,10,100,9,0.967059389276,0.809843400447,0.874396135266,0.840882694541
10,10,100,average,0.982399615292,0.912066726975,0.910952289953,0.910917340345
10,10,20,0,0.993983152828,0.959330143541,0.9804400978,0.96977025393
10,10,20,1,0.995667870036,0.970526315789,0.991397849462,0.98085106383
10,10,20,2,0.991335740072,0.963235294118,0.949275362319,0.956204379562
10,10,20,3,0.980505415162,0.935,0.871794871795,0.902291917973
10,10,20,4,0.982190132371,0.927272727273,0.885856079404,0.906091370558
10,10,20,5,0.984837545126,0.914893617021,0.917333333333,0.916111850866
10,10,20,6,0.992539109507,0.945882352941,0.980487804878,0.962874251497
10,10,20,7,0.98916967509,0.957845433255,0.938073394495,0.94785631518
10,10,20,8,0.980264741276,0.893827160494,0.902743142145,0.898263027295
10,10,20,9,0.972803850782,0.844036697248,0.891041162228,0.866902237927
10,10,20,average,0.986329723225,0.931184974168,0.930844309786,0.930721666862
10,10,30,0,0.993264373346,0.959232613909,0.973236009732,0.966183574879
10,10,30,1,0.995188838104,0.964435146444,0.993534482759,0.978768577495
10,10,30,2,0.991099350493,0.965346534653,0.944309927361,0.954712362301
10,10,30,3,0.979312003849,0.932330827068,0.863109048724,0.896385542169
10,10,30,4,0.981958142892,0.924675324675,0.885572139303,0.904701397713
10,10,30,5,0.984363723839,0.909814323607,0.917112299465,0.91344873502
10,10,30,6,0.992302140967,0.943661971831,0.980487804878,0.961722488038
10,10,30,7,0.98893432764,0.955503512881,0.937931034483,0.946635730858
10,10,30,8,0.97834977147,0.886419753086,0.890818858561,0.888613861386
10,10,30,9,0.971373586721,0.835990888383,0.886473429952,0.860492379836
10,10,30,average,0.985614625932,0.927741089654,0.927258503522,0.92716646497
10,10,5,0,0.993981704381,0.959330143541,0.9804400978,0.96977025393
10,10,5,1,0.997833413577,0.985042735043,0.995680345572,0.990332975295
10,10,5,2,0.992296581608,0.961165048544,0.961165048544,0.961165048544
10,10,5,3,0.980500722195,0.928571428571,0.878787878788,0.902994011976
10,10,5,4,0.982667308618,0.923273657289,0.895781637717,0.909319899244
10,10,5,5,0.985556090515,0.927223719677,0.912466843501,0.919786096257
10,10,5,6,0.993981704381,0.957142857143,0.982885085575,0.96984318456
10,10,5,7,0.990129995185,0.958236658933,0.947247706422,0.952710495963
10,10,5,8,0.980259990371,0.892156862745,0.905472636816,0.898765432099
10,10,5,9,0.973278767453,0.853146853147,0.884057971014,0.868327402135
10,10,5,average,0.987048627829,0.934528996463,0.934398525175,0.93430148
10,10,50,0,0.992305842751,0.954436450839,0.968369829684,0.961352657005
10,10,50,1,0.993988939649,0.954451345756,0.993534482759,0.973600844773
10,10,50,2,0.989660976196,0.957920792079,0.937046004843,0.947368421053
10,10,50,3,0.977638855494,0.92443324937,0.853488372093,0.887545344619
10,10,50,4,0.980043279635,0.919060052219,0.871287128713,0.894536213469
10,10,50,5,0.982207261361,0.89709762533,0.906666666667,0.901856763926
10,10,50,6,0.99110363068,0.93896713615,0.973236009732,0.955794504182
10,10,50,7,0.987256552056,0.952830188679,0.924485125858,0.938443670151
10,10,50,8,0.97739841308,0.880893300248,0.885286783042,0.883084577114
10,10,50,9,0.969223371003,0.821670428894,0.881355932203,0.85046728972
10,10,50,average,0.98408271219,0.920176056957,0.919475633559,0.919405028601
10,100,1,0,0.998799231508,0.990314769976,0.99756097561,0.993924665857
10,100,1,1,0.998318924111,0.987234042553,0.997849462366,0.992513368984
10,100,1,2,0.996397694524,0.985365853659,0.978208232446,0.98177399757
10,100,1,3,0.993756003842,0.96976744186,0.96976744186,0.96976744186
10,100,1,4,0.995437079731,0.9825,0.97037037037,0.976397515528
10,100,1,5,0.994236311239,0.968085106383,0.968085106383,0.968085106383
10,100,1,6,0.998078770413,0.985507246377,0.99512195122,0.990291262136
10,100,1,7,0.995196926033,0.975,0.979452054795,0.97722095672
10,100,1,8,0.994476464938,0.987179487179,0.955334987593,0.970996216898
10,100,1,9,0.992074927954,0.952494061758,0.968599033816,0.960479041916
10,100,1,average,0.995677233429,0.978344800974,0.978034961646,0.978144957385
10,100,10,0,0.998799519808,0.990338164251,0.997566909976,0.993939393939
10,100,10,1,0.996398559424,0.96875,1.0,0.984126984127
10,100,10,2,0.995678271309,0.99012345679,0.966265060241,0.978048780488
10,100,10,3,0.99399759904,0.972093023256,0.969837587007,0.970963995354
10,100,10,4,0.995918367347,0.989873417722,0.967821782178,0.978723404255
10,100,10,5,0.99543817527,0.973333333333,0.975935828877,0.974632843792
10,100,10,6,0.997839135654,0.983173076923,0.995133819951,0.989117291415
10,100,10,7,0.994477791116,0.97052154195,0.977168949772,0.973833902162
10,100,10,8,0.994477791116,0.992207792208,0.950248756219,0.970775095299
10,100,10,9,0.992316926771,0.950471698113,0.973429951691,0.961813842482
10,100,10,average,0.995534213685,0.978088550455,0.977340864591,0.977597553331
10,100,100,0,0.995441458733,0.964370546318,0.990243902439,0.977135980746
10,100,100,1,0.985364683301,0.885496183206,0.997849462366,0.938321536906
10,100,100,2,0.989203454894,0.986842105263,0.903614457831,0.943396226415
10,100,100,3,0.987523992322,0.943925233645,0.935185185185,0.939534883721
10,100,100,4,0.991362763916,0.984210526316,0.925742574257,0.954081632653
10,100,100,5,0.990403071017,0.953929539295,0.938666666667,0.94623655914
10,100,100,6,0.99424184261,0.95971563981,0.983009708738,0.971223021583
10,100,100,7,0.987763915547,0.934684684685,0.949656750572,0.94211123723
10,100,100,8,0.986564299424,0.980662983425,0.878712871287,0.926892950392
10,100,100,9,0.983685220729,0.89497716895,0.946859903382,0.920187793427
10,100,100,average,0.98915547025,0.948881461091,0.944954148272,0.945912182221
10,100,20,0,0.997839135654,0.980815347722,0.99756097561,0.989117291415
10,100,20,1,0.994717887155,0.954825462012,1.0,0.976890756303
10,100,20,2,0.994717887155,0.989974937343,0.956416464891,0.972906403941
10,100,20,3,0.993037214886,0.967441860465,0.965197215777,0.966318234611
10,100,20,4,0.995198079232,0.989795918367,0.960396039604,0.974874371859
10,100,20,5,0.99399759904,0.970588235294,0.962864721485,0.966711051931
10,100,20,6,0.997118847539,0.978417266187,0.992700729927,0.985507246377
10,100,20,7,0.992797118848,0.959367945824,0.972540045767,0.965909090909
10,100,20,8,0.992557022809,0.989473684211,0.93300248139,0.960408684547
10,100,20,9,0.990396158463,0.93896713615,0.966183574879,0.952380952381
10,100,20,average,0.994237695078,0.971966779358,0.970686224933,0.971102408427
10,100,30,0,0.997358309318,0.978417266187,0.99512195122,0.986698911729
10,100,30,1,0.993035542747,0.941295546559,1.0,0.96976016684
10,100,30,2,0.993996157541,0.989898989899,0.949152542373,0.969097651422
10,100,30,3,0.992315081652,0.962877030162,0.962877030162,0.962877030162
10,100,30,4,0.994236311239,0.989690721649,0.950495049505,0.969696969697
10,100,30,5,0.993515850144,0.965240641711,0.962666666667,0.963951935915
10,100,30,6,0.996637848223,0.973747016706,0.992700729927,0.98313253012
10,100,30,7,0.992074927954,0.957013574661,0.967963386728,0.962457337884
10,100,30,8,0.991354466859,0.98670212766,0.922885572139,0.953727506427
10,100,30,9,0.988712776177,0.932084309133,0.956730769231,0.944246737841
10,100,30,average,0.993323727185,0.967696722433,0.966059369795,0.966564677804
10,100,5,0,0.998799519808,0.990338164251,0.997566909976,0.993939393939
10,100,5,1,0.997118847539,0.974842767296,1.0,0.987261146497
10,100,5,2,0.997118847539,0.992610837438,0.978155339806,0.98533007335
10,100,5,3,0.994717887155,0.976744186047,0.972222222222,0.974477958237
10,100,5,4,0.996158463385,0.989898989899,0.970297029703,0.98
10,100,5,5,0.994717887155,0.973333333333,0.968169761273,0.970744680851
10,100,5,6,0.997839135654,0.983173076923,0.995133819951,0.989117291415
10,100,5,7,0.994957983193,0.970588235294,0.981693363844,0.976109215017
10,100,5,8,0.994957983193,0.992248062016,0.955223880597,0.973384030418
10,100,5,9,0.992797118848,0.954976303318,0.973429951691,0.964114832536
10,100,5,average,0.995918367347,0.979875395581,0.979189227906,0.979447862226
10,100,50,0,0.996876501682,0.973747016706,0.99512195122,0.984318455971
10,100,50,1,0.990148966843,0.920634920635,0.997849462366,0.957688338493
10,100,50,2,0.992311388755,0.98971722365,0.932203389831,0.960099750623
10,100,50,3,0.990389235944,0.951388888889,0.955813953488,0.953596287703
10,100,50,4,0.993272465161,0.989583333333,0.940594059406,0.964467005076
10,100,50,5,0.992311388755,0.962264150943,0.952,0.957104557641
10,100,50,6,0.995434887074,0.968973747017,0.985436893204,0.977135980746
10,100,50,7,0.990389235944,0.950226244344,0.958904109589,0.954545454545
10,100,50,8,0.989908697741,0.986449864499,0.907730673317,0.945454545455
10,100,50,9,0.986304661221,0.912240184758,0.954106280193,0.932703659976
10,100,50,average,0.991734742912,0.960522557477,0.957976077261,0.958711403623
10,20,1,0,0.999038461538,0.992700729927,0.997555012225,0.99512195122
10,20,1,1,0.998798076923,0.993576017131,0.995708154506,0.994640943194
10,20,1,2,0.996153846154,0.983009708738,0.978260869565,0.980629539952
10,20,1,3,0.990384615385,0.96,0.946635730858,0.953271028037
10,20,1,4,0.993509615385,0.972431077694,0.960396039604,0.966376089664
10,20,1,5,0.994471153846,0.97311827957,0.965333333333,0.969210174029
10,20,1,6,0.998076923077,0.985507246377,0.99512195122,0.990291262136
10,20,1,7,0.993990384615,0.970319634703,0.972540045767,0.971428571429
10,20,1,8,0.992788461538,0.9625,0.9625,0.9625
10,20,1,9,0.987980769231,0.931279620853,0.949275362319,0.94019138756
10,20,1,average,0.994519230769,0.972444231499,0.97233264994,0.972366094722
10,20,10,0,0.998799519808,0.992700729927,0.99512195122,0.993909866017
10,20,10,1,0.99855942377,0.989316239316,0.997844827586,0.99356223176
10,20,10,2,0.996638655462,0.985401459854,0.980629539952,0.983009708738
10,20,10,3,0.991596638655,0.967058823529,0.951388888889,0.959159859977
10,20,10,4,0.99399759904,0.977329974811,0.960396039604,0.968789013733
10,20,10,5,0.994237695078,0.968,0.968,0.968
10,20,10,6,0.997118847539,0.978468899522,0.992718446602,0.985542168675
10,20,10,7,0.994477791116,0.974828375286,0.972602739726,0.973714285714
10,20,10,8,0.993037214886,0.969773299748,0.957711442786,0.963704630788
10,20,10,9,0.988715486194,0.931924882629,0.956626506024,0.944114149822
10,20,10,average,0.994717887155,0.973480268462,0.973304038239,0.973350591522
10,20,100,0,0.997113997114,0.983009708738,0.987804878049,0.985401459854
10,20,100,1,0.992784992785,0.942857142857,0.995689655172,0.968553459119
10,20,100,2,0.992063492063,0.977329974811,0.941747572816,0.959208899876
10,20,100,3,0.986050986051,0.942992874109,0.921113689095,0.931924882629
10,20,100,4,0.990139490139,0.971428571429,0.925742574257,0.948035487959
10,20,100,5,0.991101491101,0.954301075269,0.946666666667,0.95046854083
10,20,100,6,0.994227994228,0.955294117647,0.987834549878,0.971291866029
10,20,100,7,0.990139490139,0.958333333333,0.947368421053,0.952819332566
10,20,100,8,0.987012987013,0.946015424165,0.917705735661,0.93164556962
10,20,100,9,0.982202982203,0.889655172414,0.937046004843,0.912735849057
10,20,100,average,0.990283790284,0.952121739477,0.950871974749,0.951208534754
10,20,20,0,0.998558038933,0.990291262136,0.99512195122,0.992700729927
10,20,20,1,0.99735640471,0.978813559322,0.997840172786,0.988235294118
10,20,20,2,0.994953136265,0.9804400978,0.968599033816,0.974483596598
10,20,20,3,0.990867579909,0.96674584323,0.944315545244,0.955399061033
10,20,20,4,0.993270848354,0.979643765903,0.950617283951,0.964912280702
10,20,20,5,0.993751502043,0.962765957447,0.967914438503,0.965333333333
10,20,20,6,0.996635424177,0.973747016706,0.992700729927,0.98313253012
10,20,20,7,0.993751502043,0.970251716247,0.970251716247,0.970251716247
10,20,20,8,0.991348233598,0.962121212121,0.94776119403,0.954887218045
10,20,20,9,0.987983657775,0.927230046948,0.954106280193,0.940476190476
10,20,20,average,0.993847632781,0.969205047786,0.968922834592,0.96898119506
10,20,30,0,0.998317307692,0.990267639903,0.992682926829,0.991473812424
10,20,30,1,0.996634615385,0.97268907563,0.997844827586,0.985106382979
10,20,30,2,0.994230769231,0.980343980344,0.961445783133,0.970802919708
10,20,30,3,0.990144230769,0.959810874704,0.944186046512,0.951934349355
10,20,30,4,0.993028846154,0.979539641944,0.94801980198,0.963522012579
10,20,30,5,0.993269230769,0.960106382979,0.965240641711,0.962666666667
10,20,30,6,0.996394230769,0.971428571429,0.992700729927,0.981949458484
10,20,30,7,0.993269230769,0.970114942529,0.965675057208,0.967889908257
10,20,30,8,0.990865384615,0.961832061069,0.942643391521,0.952141057935
10,20,30,9,0.987019230769,0.920560747664,0.951690821256,0.935866983373
10,20,30,average,0.993317307692,0.966669391819,0.966213002766,0.966335355176
10,20,5,0,0.999039615846,0.992718446602,0.99756097561,0.995133819951
10,20,5,1,0.999039615846,0.993576017131,0.997849462366,0.995708154506
10,20,5,2,0.996638655462,0.980722891566,0.985472154964,0.98309178744
10,20,5,3,0.992557022809,0.973995271868,0.953703703704,0.963742690058
10,20,5,4,0.994717887155,0.979899497487,0.965346534653,0.972568578554
10,20,5,5,0.994717887155,0.970666666667,0.970666666667,0.970666666667
10,20,5,6,0.997599039616,0.980815347722,0.995133819951,0.987922705314
10,20,5,7,0.995198079232,0.977116704805,0.977116704805,0.977116704805
10,20,5,8,0.993757503001,0.974811083123,0.960297766749,0.9675
10,20,5,9,0.989675870348,0.938679245283,0.959036144578,0.948748510131
10,20,5,average,0.995294117647,0.976300117225,0.976218393405,0.976219961743
10,20,50,0,0.997597308986,0.987834549878,0.987834549878,0.987834549878
10,20,50,1,0.995434887074,0.9625,0.997840172786,0.979851537646
10,20,50,2,0.993512734262,0.977722772277,0.956416464891,0.966952264382
10,20,50,3,0.988226814032,0.95486935867,0.930555555556,0.942555685815
10,20,50,4,0.992071119654,0.976863753213,0.940594059406,0.958385876419
10,20,50,5,0.992071119654,0.954907161804,0.957446808511,0.956175298805
10,20,50,6,0.995675156175,0.964454976303,0.992682926829,0.978365384615
10,20,50,7,0.991830850553,0.963218390805,0.95881006865,0.961009174312
10,20,50,8,0.988707352235,0.954081632653,0.928039702233,0.940880503145
10,20,50,9,0.985103315714,0.907192575406,0.946731234867,0.92654028436
10,20,50,average,0.992023065834,0.960364517101,0.959695154361,0.959855055938
10,3,1,0,0.928142273492,0.633495145631,0.638141809291,0.63580998782
10,3,1,1,0.978610910839,0.903433476395,0.905376344086,0.90440386681
10,3,1,2,0.868541216054,0.337378640777,0.336561743341,0.33696969697
10,3,1,3,0.901465993752,0.523474178404,0.518604651163,0.521028037383
